Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-103437,2023-04-02,2023-04-08,Same Day,CUST-1996,Customer_254,Home Office,USA,Los Angeles,California,West,PROD-308,Furniture,Chairs,Office Chair,969.5,6,0.1,250.58
ORD-103438,2024-07-09,2024-07-15,Second Class,CUST-1334,Customer_699,Corporate,USA,Seattle,Washington,West,PROD-147,Furniture,Chairs,Office Chair,671.01,7,0,111.38
ORD-103439,2024-12-10,2024-12-11,First Class,CUST-1881,Customer_435,Home Office,USA,Seattle,Washington,West,PROD-413,Office Supplies,Binders,Binder,779.42,2,0.3,76.42
ORD-103440,2024-10-11,2024-10-15,First Class,CUST-1140,Customer_442,Home Office,USA,Houston,Texas,South,PROD-980,Office Supplies,Paper,Copy Paper,600.07,3,0.1,138.27
ORD-103441,2024-01-06,2024-01-13,Standard Class,CUST-1092,Customer_5,Consumer,USA,New York,New York,East,PROD-770,Furniture,Tables,Study Table,207.41,8,0.1,35.5
ORD-103442,2024-05-21,2024-05-28,Second Class,CUST-1856,Customer_10,Consumer,USA,New York,New York,East,PROD-652,Office Supplies,Binders,Binder,686.08,1,0.2,60.51
ORD-103443,2024-11-07,2024-11-11,Standard Class,CUST-1649,Customer_281,Corporate,USA,Los Angeles,California,West,PROD-848,Technology,Phones,Smartphone,141.72,3,0,29.65
ORD-103444,2024-01-27,2024-01-29,Standard Class,CUST-1400,Customer_345,Corporate,USA,Chicago,Illinois,Central,PROD-517,Office Supplies,Paper,Copy Paper,428.73,5,0,37.57
ORD-103445,2023-08-11,2023-08-17,Second Class,CUST-1294,Customer_194,Home Office,USA,Los Angeles,California,West,PROD-234,Office Supplies,Binders,Binder,985.7,4,0,58.27
ORD-103446,2024-01-28,2024-01-30,Same Day,CUST-1321,Customer_321,Home Office,USA,Chicago,Illinois,Central,PROD-874,Technology,Accessories,Wireless Mouse,955.32,2,0,103.9
ORD-103447,2024-06-23,2024-06-30,First Class,CUST-1541,Customer_305,Consumer,USA,Chicago,Illinois,Central,PROD-871,Technology,Phones,Smartphone,896.09,5,0,76.42
ORD-103448,2023-12-21,2023-12-22,Second Class,CUST-1964,Customer_189,Home Office,USA,Houston,Texas,South,PROD-155,Furniture,Chairs,Office Chair,34.19,6,0.3,4.79
ORD-103449,2024-08-21,2024-08-27,First Class,CUST-1950,Customer_208,Consumer,USA,Seattle,Washington,West,PROD-124,Office Supplies,Binders,Binder,43.95,8,0,5.16
ORD-103450,2024-09-26,2024-09-27,First Class,CUST-1719,Customer_707,Consumer,USA,Houston,Texas,South,PROD-232,Furniture,Tables,Study Table,675.89,2,0,73.61
ORD-103451,2024-05-15,2024-05-19,Same Day,CUST-1407,Customer_67,Corporate,USA,Boston,Massachusetts,East,PROD-230,Office Supplies,Paper,Copy Paper,499.73,4,0,67.86
ORD-103452,2024-03-30,2024-04-02,First Class,CUST-1479,Customer_100,Consumer,USA,Houston,Texas,South,PROD-498,Technology,Accessories,Wireless Mouse,334.08,6,0.2,80.74
ORD-103453,2024-02-21,2024-02-25,Second Class,CUST-1621,Customer_273,Consumer,USA,New York,New York,East,PROD-573,Furniture,Chairs,Office Chair,588.5,4,0.2,115.49
ORD-103454,2024-12-25,2024-12-26,First Class,CUST-1850,Customer_228,Home Office,USA,Los Angeles,California,West,PROD-355,Technology,Phones,Smartphone,77.69,6,0.3,1.13
ORD-103455,2024-08-06,2024-08-07,First Class,CUST-1516,Customer_186,Corporate,USA,Houston,Texas,South,PROD-931,Technology,Accessories,Wireless Mouse,626.36,8,0.3,78.23
ORD-103456,2024-04-02,2024-04-06,Standard Class,CUST-1226,Customer_461,Consumer,USA,Los Angeles,California,West,PROD-805,Technology,Accessories,Wireless Mouse,834.72,2,0.2,188.83
ORD-103457,2024-09-06,2024-09-07,First Class,CUST-1322,Customer_474,Home Office,USA,Los Angeles,California,West,PROD-189,Furniture,Tables,Study Table,607.47,6,0.2,111.9
ORD-103458,2023-10-22,2023-10-29,Second Class,CUST-1034,Customer_724,Corporate,USA,Los Angeles,California,West,PROD-976,Technology,Phones,Smartphone,432.99,2,0.3,15.91
ORD-103459,2024-10-31,2024-11-06,First Class,CUST-1194,Customer_404,Corporate,USA,Boston,Massachusetts,East,PROD-997,Furniture,Chairs,Office Chair,64.94,2,0.3,3.83
ORD-103460,2023-08-09,2023-08-13,Same Day,CUST-1602,Customer_96,Corporate,USA,Chicago,Illinois,Central,PROD-250,Furniture,Chairs,Office Chair,226.06,5,0,53.62
ORD-103461,2023-06-10,2023-06-16,Same Day,CUST-1407,Customer_736,Home Office,USA,Boston,Massachusetts,East,PROD-344,Technology,Phones,Smartphone,474.12,1,0,43.28
ORD-103462,2023-11-23,2023-11-25,Same Day,CUST-1943,Customer_559,Corporate,USA,Houston,Texas,South,PROD-784,Office Supplies,Binders,Binder,850.23,1,0.2,200.33
ORD-103463,2024-05-08,2024-05-09,Standard Class,CUST-1044,Customer_603,Consumer,USA,New York,New York,East,PROD-161,Office Supplies,Binders,Binder,204.59,4,0,21.38
ORD-103464,2024-11-12,2024-11-16,Same Day,CUST-1954,Customer_457,Corporate,USA,Los Angeles,California,West,PROD-390,Office Supplies,Paper,Copy Paper,355.26,3,0.3,72.87
ORD-103465,2024-02-17,2024-02-20,Same Day,CUST-1669,Customer_29,Consumer,USA,Seattle,Washington,West,PROD-396,Furniture,Tables,Study Table,489.85,2,0.2,85.49
ORD-103466,2023-10-08,2023-10-15,Same Day,CUST-1362,Customer_665,Home Office,USA,Houston,Texas,South,PROD-523,Office Supplies,Paper,Copy Paper,235.81,4,0.3,14.56
ORD-103467,2024-06-25,2024-06-28,Standard Class,CUST-1476,Customer_321,Corporate,USA,New York,New York,East,PROD-308,Furniture,Chairs,Office Chair,753.59,5,0.3,30.27
ORD-103468,2023-11-18,2023-11-25,Same Day,CUST-1405,Customer_583,Home Office,USA,New York,New York,East,PROD-495,Office Supplies,Binders,Binder,126.06,6,0.3,25.31
ORD-103469,2024-01-03,2024-01-09,Second Class,CUST-1722,Customer_225,Corporate,USA,Seattle,Washington,West,PROD-861,Furniture,Chairs,Office Chair,340.66,7,0.1,11.29
ORD-103470,2023-11-19,2023-11-21,Second Class,CUST-1090,Customer_9,Home Office,USA,Los Angeles,California,West,PROD-263,Office Supplies,Binders,Binder,742.03,7,0.2,54.96
ORD-103471,2023-07-08,2023-07-10,First Class,CUST-1859,Customer_738,Consumer,USA,Chicago,Illinois,Central,PROD-564,Technology,Phones,Smartphone,351.74,5,0.1,91.26
ORD-103472,2024-10-18,2024-10-20,Second Class,CUST-1958,Customer_440,Corporate,USA,Los Angeles,California,West,PROD-319,Furniture,Tables,Study Table,424.95,7,0,28.69
ORD-103473,2023-02-28,2023-03-02,Second Class,CUST-1183,Customer_605,Home Office,USA,Seattle,Washington,West,PROD-246,Furniture,Tables,Study Table,554.22,1,0,137.18
ORD-103474,2023-05-05,2023-05-06,Second Class,CUST-1620,Customer_157,Consumer,USA,Seattle,Washington,West,PROD-721,Technology,Accessories,Wireless Mouse,645.61,6,0,82.54
ORD-103475,2024-10-15,2024-10-18,Standard Class,CUST-1471,Customer_443,Home Office,USA,New York,New York,East,PROD-761,Technology,Phones,Smartphone,576.41,5,0,109.08
ORD-103476,2024-11-14,2024-11-19,Second Class,CUST-1675,Customer_673,Corporate,USA,Chicago,Illinois,Central,PROD-869,Technology,Accessories,Wireless Mouse,922.72,1,0.1,151.9
ORD-103477,2024-05-25,2024-05-29,First Class,CUST-1310,Customer_409,Corporate,USA,Houston,Texas,South,PROD-501,Office Supplies,Paper,Copy Paper,69.29,1,0.1,10.84
ORD-103478,2024-01-22,2024-01-27,First Class,CUST-1215,Customer_531,Corporate,USA,Chicago,Illinois,Central,PROD-617,Office Supplies,Paper,Copy Paper,442.8,4,0.3,86.3
ORD-103479,2023-06-12,2023-06-18,First Class,CUST-1806,Customer_649,Corporate,USA,Boston,Massachusetts,East,PROD-269,Furniture,Chairs,Office Chair,538.79,1,0,104.97
ORD-103480,2024-08-07,2024-08-11,Second Class,CUST-1335,Customer_459,Home Office,USA,Los Angeles,California,West,PROD-934,Furniture,Tables,Study Table,574.25,7,0,58.96
ORD-103481,2023-06-12,2023-06-16,Second Class,CUST-1484,Customer_57,Home Office,USA,Los Angeles,California,West,PROD-798,Office Supplies,Paper,Copy Paper,723.48,5,0.1,188.43
ORD-103482,2023-10-04,2023-10-08,Same Day,CUST-1426,Customer_408,Consumer,USA,Los Angeles,California,West,PROD-147,Technology,Accessories,Wireless Mouse,268.25,4,0,72.11
ORD-103483,2023-12-28,2023-12-29,Same Day,CUST-1172,Customer_515,Home Office,USA,Chicago,Illinois,Central,PROD-495,Office Supplies,Binders,Binder,105.2,7,0,31.04
ORD-103484,2024-06-16,2024-06-22,First Class,CUST-1910,Customer_20,Consumer,USA,Seattle,Washington,West,PROD-796,Furniture,Tables,Study Table,286.4,3,0,57.57
ORD-103485,2024-10-27,2024-11-02,First Class,CUST-1427,Customer_89,Consumer,USA,Seattle,Washington,West,PROD-783,Furniture,Chairs,Office Chair,529.74,2,0.1,98.21
ORD-103486,2023-11-03,2023-11-06,Second Class,CUST-1557,Customer_29,Consumer,USA,New York,New York,East,PROD-504,Office Supplies,Binders,Binder,701.5,4,0,187.45
ORD-103487,2024-08-16,2024-08-22,Second Class,CUST-1505,Customer_506,Home Office,USA,Los Angeles,California,West,PROD-903,Furniture,Chairs,Office Chair,432.41,8,0,108.59
ORD-103488,2023-09-11,2023-09-17,Second Class,CUST-1952,Customer_29,Consumer,USA,Seattle,Washington,West,PROD-494,Office Supplies,Binders,Binder,109.24,1,0.3,22.85
ORD-103489,2023-08-09,2023-08-10,Standard Class,CUST-1372,Customer_156,Consumer,USA,Seattle,Washington,West,PROD-174,Furniture,Chairs,Office Chair,50.46,3,0.3,1.43
ORD-103490,2023-07-19,2023-07-21,Second Class,CUST-1081,Customer_172,Corporate,USA,Houston,Texas,South,PROD-146,Office Supplies,Paper,Copy Paper,685.31,4,0,165.85
ORD-103491,2023-07-07,2023-07-09,Second Class,CUST-1637,Customer_357,Home Office,USA,New York,New York,East,PROD-118,Office Supplies,Binders,Binder,494.23,7,0,127.73
ORD-103492,2023-09-08,2023-09-09,Standard Class,CUST-1007,Customer_716,Consumer,USA,Boston,Massachusetts,East,PROD-806,Furniture,Tables,Study Table,642.89,8,0.1,164.59
ORD-103493,2023-04-18,2023-04-24,Second Class,CUST-1840,Customer_776,Consumer,USA,Seattle,Washington,West,PROD-401,Office Supplies,Paper,Copy Paper,952.19,2,0.1,235.39
ORD-103494,2023-11-13,2023-11-18,Same Day,CUST-1116,Customer_382,Consumer,USA,Los Angeles,California,West,PROD-420,Furniture,Chairs,Office Chair,788.47,4,0.2,187.2
ORD-103495,2023-10-19,2023-10-25,Standard Class,CUST-1919,Customer_733,Home Office,USA,Houston,Texas,South,PROD-665,Furniture,Chairs,Office Chair,626.43,7,0,104.17
ORD-103496,2024-04-08,2024-04-09,First Class,CUST-1054,Customer_48,Home Office,USA,Los Angeles,California,West,PROD-343,Furniture,Tables,Study Table,542.38,3,0,149.98
ORD-103497,2024-11-03,2024-11-09,Second Class,CUST-1289,Customer_643,Home Office,USA,Boston,Massachusetts,East,PROD-681,Office Supplies,Binders,Binder,863.83,1,0.2,210.15
ORD-103498,2024-10-18,2024-10-19,Standard Class,CUST-1383,Customer_615,Home Office,USA,Los Angeles,California,West,PROD-319,Technology,Accessories,Wireless Mouse,130.99,3,0.3,21
ORD-103499,2023-07-02,2023-07-05,Second Class,CUST-1728,Customer_462,Corporate,USA,Boston,Massachusetts,East,PROD-264,Technology,Phones,Smartphone,156.06,4,0.3,27.86
ORD-103500,2024-01-05,2024-01-07,Same Day,CUST-1577,Customer_355,Home Office,USA,Boston,Massachusetts,East,PROD-397,Technology,Phones,Smartphone,106.49,3,0,7.95
ORD-103501,2023-06-19,2023-06-24,Standard Class,CUST-1767,Customer_776,Consumer,USA,Boston,Massachusetts,East,PROD-510,Technology,Accessories,Wireless Mouse,892.73,3,0.1,178.46
ORD-103502,2024-04-01,2024-04-06,Same Day,CUST-1754,Customer_139,Home Office,USA,New York,New York,East,PROD-107,Technology,Phones,Smartphone,987.47,7,0.1,225.8
ORD-103503,2023-07-03,2023-07-06,Same Day,CUST-1453,Customer_240,Consumer,USA,New York,New York,East,PROD-274,Furniture,Chairs,Office Chair,517.06,4,0,123.32
ORD-103504,2023-06-25,2023-06-26,First Class,CUST-1213,Customer_657,Consumer,USA,Seattle,Washington,West,PROD-389,Office Supplies,Binders,Binder,102,5,0.3,19.56
ORD-103505,2024-11-20,2024-11-21,Standard Class,CUST-1680,Customer_351,Consumer,USA,Chicago,Illinois,Central,PROD-558,Technology,Accessories,Wireless Mouse,616.17,2,0,150.85
ORD-103506,2023-11-27,2023-12-04,Same Day,CUST-1951,Customer_502,Corporate,USA,Chicago,Illinois,Central,PROD-163,Technology,Phones,Smartphone,511.76,5,0,95.67
ORD-103507,2023-08-27,2023-09-03,Standard Class,CUST-1572,Customer_671,Home Office,USA,Houston,Texas,South,PROD-332,Office Supplies,Binders,Binder,447.44,5,0.2,59.52
ORD-103508,2023-01-25,2023-01-31,Second Class,CUST-1329,Customer_336,Home Office,USA,Houston,Texas,South,PROD-107,Furniture,Tables,Study Table,666.68,5,0,89.96
ORD-103509,2023-03-28,2023-04-01,Second Class,CUST-1952,Customer_743,Consumer,USA,Los Angeles,California,West,PROD-661,Furniture,Tables,Study Table,465.47,3,0.2,118.92
ORD-103510,2023-07-11,2023-07-16,Second Class,CUST-1064,Customer_198,Corporate,USA,New York,New York,East,PROD-128,Technology,Phones,Smartphone,147.83,4,0,11.38
ORD-103511,2024-03-13,2024-03-15,First Class,CUST-1030,Customer_184,Corporate,USA,Houston,Texas,South,PROD-142,Office Supplies,Binders,Binder,91.54,1,0.2,14.57
ORD-103512,2024-02-15,2024-02-18,Same Day,CUST-1821,Customer_80,Home Office,USA,New York,New York,East,PROD-190,Technology,Phones,Smartphone,645.28,8,0,170.33
ORD-103513,2024-04-16,2024-04-17,Same Day,CUST-1974,Customer_200,Home Office,USA,Boston,Massachusetts,East,PROD-773,Furniture,Tables,Study Table,549.95,5,0.1,94.42
ORD-103514,2023-04-02,2023-04-04,First Class,CUST-1556,Customer_702,Consumer,USA,Chicago,Illinois,Central,PROD-352,Technology,Phones,Smartphone,743.51,8,0.2,12.13
ORD-103515,2024-07-09,2024-07-15,First Class,CUST-1840,Customer_344,Home Office,USA,Seattle,Washington,West,PROD-516,Technology,Phones,Smartphone,915.64,1,0,273.96
ORD-103516,2024-05-26,2024-06-02,First Class,CUST-1132,Customer_275,Home Office,USA,Boston,Massachusetts,East,PROD-508,Furniture,Tables,Study Table,450.2,8,0,88.29
ORD-103517,2023-01-30,2023-01-31,First Class,CUST-1076,Customer_495,Corporate,USA,Houston,Texas,South,PROD-876,Technology,Phones,Smartphone,794.35,3,0.1,107.67
ORD-103518,2023-02-11,2023-02-13,First Class,CUST-1980,Customer_236,Corporate,USA,Los Angeles,California,West,PROD-562,Office Supplies,Paper,Copy Paper,564.02,4,0,127.46
ORD-103519,2024-05-31,2024-06-07,Second Class,CUST-1060,Customer_633,Corporate,USA,Los Angeles,California,West,PROD-751,Furniture,Tables,Study Table,663.98,8,0,176.29
ORD-103520,2024-08-25,2024-08-31,Second Class,CUST-1369,Customer_726,Home Office,USA,Boston,Massachusetts,East,PROD-610,Technology,Accessories,Wireless Mouse,533.65,5,0.2,68.61
ORD-103521,2023-06-28,2023-07-02,Same Day,CUST-1913,Customer_701,Home Office,USA,Los Angeles,California,West,PROD-116,Office Supplies,Binders,Binder,230.66,4,0.3,17.27
ORD-103522,2023-06-17,2023-06-23,Second Class,CUST-1731,Customer_621,Home Office,USA,Chicago,Illinois,Central,PROD-415,Technology,Phones,Smartphone,583.82,4,0.1,114.72
ORD-103523,2024-01-29,2024-02-01,Second Class,CUST-1326,Customer_741,Corporate,USA,Seattle,Washington,West,PROD-915,Furniture,Chairs,Office Chair,152.61,5,0.1,14.06
ORD-103524,2024-11-24,2024-11-27,Same Day,CUST-1677,Customer_465,Corporate,USA,Los Angeles,California,West,PROD-270,Office Supplies,Paper,Copy Paper,610.75,4,0.2,118.03
ORD-103525,2023-06-09,2023-06-13,Same Day,CUST-1645,Customer_162,Consumer,USA,Los Angeles,California,West,PROD-972,Furniture,Chairs,Office Chair,833.83,4,0,228.25
ORD-103526,2023-04-17,2023-04-21,Second Class,CUST-1094,Customer_384,Corporate,USA,Houston,Texas,South,PROD-806,Technology,Accessories,Wireless Mouse,284.77,4,0,22.55
ORD-103527,2023-07-20,2023-07-23,Second Class,CUST-1818,Customer_541,Home Office,USA,Boston,Massachusetts,East,PROD-529,Furniture,Chairs,Office Chair,972.85,3,0.1,80.69
ORD-103528,2023-07-06,2023-07-08,First Class,CUST-1818,Customer_734,Consumer,USA,Los Angeles,California,West,PROD-857,Furniture,Chairs,Office Chair,51.51,8,0,6.01
ORD-103529,2024-10-30,2024-11-02,Same Day,CUST-1347,Customer_272,Home Office,USA,Los Angeles,California,West,PROD-371,Furniture,Chairs,Office Chair,935.34,5,0,64.89
ORD-103530,2023-10-28,2023-11-02,First Class,CUST-1183,Customer_641,Corporate,USA,Chicago,Illinois,Central,PROD-487,Furniture,Tables,Study Table,183.37,5,0,38.13
ORD-103531,2023-09-01,2023-09-06,Same Day,CUST-1279,Customer_771,Corporate,USA,New York,New York,East,PROD-757,Furniture,Chairs,Office Chair,178.19,2,0,14.39
ORD-103532,2024-09-17,2024-09-19,Same Day,CUST-1177,Customer_260,Corporate,USA,Chicago,Illinois,Central,PROD-845,Office Supplies,Paper,Copy Paper,302.51,7,0.2,48.12
ORD-103533,2023-07-29,2023-08-01,Standard Class,CUST-1368,Customer_246,Consumer,USA,Los Angeles,California,West,PROD-162,Office Supplies,Paper,Copy Paper,387.16,8,0.3,51.29
ORD-103534,2024-04-20,2024-04-23,Second Class,CUST-1877,Customer_285,Corporate,USA,New York,New York,East,PROD-682,Furniture,Chairs,Office Chair,981.94,6,0.3,8.66
ORD-103535,2023-07-01,2023-07-07,First Class,CUST-1757,Customer_202,Consumer,USA,Los Angeles,California,West,PROD-126,Technology,Phones,Smartphone,958.7,6,0.2,50.7
ORD-103536,2024-05-30,2024-05-31,Same Day,CUST-1962,Customer_173,Corporate,USA,Los Angeles,California,West,PROD-310,Furniture,Chairs,Office Chair,980.1,7,0,231.01
ORD-103537,2023-02-18,2023-02-25,Same Day,CUST-1116,Customer_743,Consumer,USA,Boston,Massachusetts,East,PROD-486,Technology,Phones,Smartphone,639.27,5,0,100.01
ORD-103538,2024-09-01,2024-09-07,Second Class,CUST-1818,Customer_66,Home Office,USA,Houston,Texas,South,PROD-602,Technology,Accessories,Wireless Mouse,914.87,8,0.2,32.58
ORD-103539,2024-09-04,2024-09-10,First Class,CUST-1448,Customer_86,Corporate,USA,Boston,Massachusetts,East,PROD-695,Technology,Phones,Smartphone,351.4,7,0.1,17.35
ORD-103540,2023-01-10,2023-01-11,Standard Class,CUST-1425,Customer_46,Consumer,USA,New York,New York,East,PROD-360,Technology,Accessories,Wireless Mouse,22.18,6,0.3,5.27
ORD-103541,2023-02-23,2023-02-25,Second Class,CUST-1115,Customer_177,Consumer,USA,Houston,Texas,South,PROD-667,Technology,Accessories,Wireless Mouse,793.42,7,0.2,198.74
ORD-103542,2024-02-05,2024-02-06,Same Day,CUST-1781,Customer_390,Home Office,USA,Chicago,Illinois,Central,PROD-719,Office Supplies,Paper,Copy Paper,158.19,5,0,41.54
ORD-103543,2024-10-13,2024-10-20,First Class,CUST-1086,Customer_285,Corporate,USA,Houston,Texas,South,PROD-239,Office Supplies,Binders,Binder,180.65,5,0,38.27
ORD-103544,2023-09-21,2023-09-25,Same Day,CUST-1069,Customer_736,Corporate,USA,New York,New York,East,PROD-692,Office Supplies,Paper,Copy Paper,238.38,8,0.1,17.26
ORD-103545,2024-01-13,2024-01-15,First Class,CUST-1467,Customer_332,Home Office,USA,Seattle,Washington,West,PROD-581,Office Supplies,Paper,Copy Paper,745.07,6,0.3,154.07
ORD-103546,2024-12-15,2024-12-19,Same Day,CUST-1489,Customer_589,Corporate,USA,Los Angeles,California,West,PROD-775,Furniture,Tables,Study Table,601.17,3,0,81.16
ORD-103547,2024-09-07,2024-09-13,Standard Class,CUST-1041,Customer_378,Home Office,USA,Seattle,Washington,West,PROD-323,Technology,Accessories,Wireless Mouse,454.71,7,0,76.06
ORD-103548,2024-09-11,2024-09-14,Second Class,CUST-1583,Customer_58,Consumer,USA,Boston,Massachusetts,East,PROD-449,Office Supplies,Paper,Copy Paper,330.13,2,0,83.96
ORD-103549,2024-03-20,2024-03-26,Same Day,CUST-1435,Customer_734,Consumer,USA,New York,New York,East,PROD-975,Technology,Accessories,Wireless Mouse,772.15,6,0.3,71.39
ORD-103550,2024-09-24,2024-09-28,Same Day,CUST-1334,Customer_84,Consumer,USA,Los Angeles,California,West,PROD-189,Furniture,Chairs,Office Chair,682.98,5,0.1,23.41
ORD-103551,2023-02-28,2023-03-01,First Class,CUST-1858,Customer_672,Corporate,USA,Seattle,Washington,West,PROD-206,Furniture,Chairs,Office Chair,401.63,3,0.3,9.72
ORD-103552,2024-06-23,2024-06-24,Second Class,CUST-1329,Customer_416,Corporate,USA,Los Angeles,California,West,PROD-346,Furniture,Chairs,Office Chair,590.78,6,0,103.64
ORD-103553,2023-12-11,2023-12-13,First Class,CUST-1038,Customer_458,Home Office,USA,Chicago,Illinois,Central,PROD-527,Office Supplies,Paper,Copy Paper,481.22,4,0.1,106.32
ORD-103554,2024-11-29,2024-12-02,First Class,CUST-1744,Customer_768,Consumer,USA,Chicago,Illinois,Central,PROD-438,Furniture,Tables,Study Table,496.12,4,0,94.28
ORD-103555,2023-03-19,2023-03-21,Standard Class,CUST-1084,Customer_676,Corporate,USA,Los Angeles,California,West,PROD-924,Furniture,Chairs,Office Chair,430.92,5,0.2,95.42
ORD-103556,2023-11-29,2023-12-06,First Class,CUST-1576,Customer_703,Corporate,USA,Los Angeles,California,West,PROD-435,Technology,Accessories,Wireless Mouse,597.21,8,0.3,129.56
ORD-103557,2023-06-15,2023-06-17,Standard Class,CUST-1145,Customer_62,Consumer,USA,Seattle,Washington,West,PROD-780,Furniture,Tables,Study Table,269.7,8,0.2,66.76
ORD-103558,2024-06-13,2024-06-16,Standard Class,CUST-1350,Customer_585,Home Office,USA,Chicago,Illinois,Central,PROD-184,Technology,Phones,Smartphone,20.9,8,0.2,1.58
ORD-103559,2023-05-12,2023-05-15,First Class,CUST-1070,Customer_725,Consumer,USA,Los Angeles,California,West,PROD-791,Furniture,Tables,Study Table,480.39,6,0,50.61
ORD-103560,2024-09-14,2024-09-21,Standard Class,CUST-1319,Customer_134,Home Office,USA,Houston,Texas,South,PROD-544,Furniture,Tables,Study Table,347.04,4,0.2,28.14
ORD-103561,2023-06-21,2023-06-22,Second Class,CUST-1269,Customer_418,Consumer,USA,Chicago,Illinois,Central,PROD-170,Technology,Phones,Smartphone,157.92,6,0.1,35.95
ORD-103562,2024-06-23,2024-06-28,Same Day,CUST-1923,Customer_358,Home Office,USA,Houston,Texas,South,PROD-950,Office Supplies,Binders,Binder,205.08,8,0,36.98
ORD-103563,2023-07-13,2023-07-19,Standard Class,CUST-1492,Customer_88,Corporate,USA,Los Angeles,California,West,PROD-149,Office Supplies,Paper,Copy Paper,301.12,1,0.3,68.84
ORD-103564,2023-09-09,2023-09-11,Standard Class,CUST-1541,Customer_666,Corporate,USA,Boston,Massachusetts,East,PROD-355,Office Supplies,Paper,Copy Paper,79.93,4,0,9.83
ORD-103565,2024-03-05,2024-03-11,Second Class,CUST-1089,Customer_228,Corporate,USA,Houston,Texas,South,PROD-666,Technology,Phones,Smartphone,683.44,3,0.3,96.52
ORD-103566,2024-07-07,2024-07-08,Same Day,CUST-1742,Customer_741,Corporate,USA,Boston,Massachusetts,East,PROD-610,Technology,Accessories,Wireless Mouse,50.79,2,0,14.35
ORD-103567,2024-04-13,2024-04-20,Same Day,CUST-1386,Customer_319,Corporate,USA,Houston,Texas,South,PROD-456,Furniture,Tables,Study Table,856.25,4,0,206.62
ORD-103568,2023-11-02,2023-11-05,First Class,CUST-1825,Customer_713,Corporate,USA,Seattle,Washington,West,PROD-306,Technology,Phones,Smartphone,265.19,4,0.2,10
ORD-103569,2024-01-02,2024-01-09,Second Class,CUST-1587,Customer_323,Corporate,USA,Boston,Massachusetts,East,PROD-310,Office Supplies,Paper,Copy Paper,125.72,2,0,10.68
ORD-103570,2023-08-29,2023-09-05,Standard Class,CUST-1210,Customer_374,Home Office,USA,New York,New York,East,PROD-863,Office Supplies,Binders,Binder,208.3,3,0,20.24
ORD-103571,2023-03-13,2023-03-16,Second Class,CUST-1385,Customer_257,Consumer,USA,Boston,Massachusetts,East,PROD-542,Office Supplies,Binders,Binder,349.63,6,0,58.08
ORD-103572,2023-05-22,2023-05-29,Standard Class,CUST-1764,Customer_305,Corporate,USA,Houston,Texas,South,PROD-934,Technology,Phones,Smartphone,451.22,7,0.3,7.46
ORD-103573,2024-06-03,2024-06-07,Second Class,CUST-1752,Customer_262,Home Office,USA,Houston,Texas,South,PROD-239,Technology,Accessories,Wireless Mouse,933.89,2,0.1,251.96
ORD-103574,2024-04-09,2024-04-15,Same Day,CUST-1580,Customer_336,Corporate,USA,Seattle,Washington,West,PROD-272,Furniture,Tables,Study Table,73.44,4,0.2,5.91
ORD-103575,2023-12-20,2023-12-22,Second Class,CUST-1464,Customer_474,Consumer,USA,Boston,Massachusetts,East,PROD-264,Technology,Phones,Smartphone,244.31,3,0,43.2
ORD-103576,2024-01-19,2024-01-24,Standard Class,CUST-1605,Customer_686,Home Office,USA,Los Angeles,California,West,PROD-703,Office Supplies,Binders,Binder,540.11,5,0.2,86.77
ORD-103577,2023-11-04,2023-11-11,Standard Class,CUST-1767,Customer_724,Home Office,USA,Seattle,Washington,West,PROD-697,Furniture,Chairs,Office Chair,396.41,2,0.3,29.12
ORD-103578,2023-10-10,2023-10-13,First Class,CUST-1147,Customer_244,Home Office,USA,Houston,Texas,South,PROD-106,Office Supplies,Paper,Copy Paper,998.47,5,0.1,92.71
ORD-103579,2023-01-31,2023-02-03,Same Day,CUST-1507,Customer_552,Corporate,USA,New York,New York,East,PROD-438,Furniture,Chairs,Office Chair,317.1,3,0,93.41
ORD-103580,2023-09-19,2023-09-23,Standard Class,CUST-1127,Customer_702,Corporate,USA,New York,New York,East,PROD-484,Technology,Phones,Smartphone,766.85,8,0.2,139.47
ORD-103581,2024-04-07,2024-04-08,First Class,CUST-1925,Customer_46,Home Office,USA,Boston,Massachusetts,East,PROD-231,Office Supplies,Binders,Binder,435.05,4,0,104.28
ORD-103582,2024-05-30,2024-06-05,Standard Class,CUST-1848,Customer_651,Corporate,USA,New York,New York,East,PROD-347,Technology,Phones,Smartphone,672.71,5,0.1,101.5
ORD-103583,2023-10-04,2023-10-10,First Class,CUST-1012,Customer_765,Corporate,USA,Houston,Texas,South,PROD-701,Technology,Phones,Smartphone,123.73,4,0,13.04
ORD-103584,2024-09-24,2024-09-26,First Class,CUST-1863,Customer_182,Corporate,USA,Boston,Massachusetts,East,PROD-453,Office Supplies,Paper,Copy Paper,397.63,2,0,54.68
ORD-103585,2023-10-23,2023-10-29,Same Day,CUST-1703,Customer_515,Corporate,USA,Los Angeles,California,West,PROD-192,Office Supplies,Paper,Copy Paper,871.82,4,0.2,173.15
ORD-103586,2023-12-30,2024-01-05,First Class,CUST-1760,Customer_480,Consumer,USA,New York,New York,East,PROD-809,Furniture,Tables,Study Table,530.65,7,0.2,14.62
